gene,ppr,is_seed,is_gated_hit,e_distance,e_qval,degree,enrichment,n_seed_nbrs,seed_weight_sum,seed_neighbors,is_sig_causal
ATP1A2,7.522470275192186e-05,False,False,,,30,1.1881992548675233,1,0.873,ATP2A2(0.87),False
GTF2F1,7.522362077825529e-05,False,False,,,115,0.3099605647129048,3,2.395,MED19(0.85);MED24(0.85);ELOB(0.70),False
H3C4,7.508945019334141e-05,False,False,,,163,0.2182937844700415,2,1.827,SGF29(0.92);CREBBP(0.91),False
UBE3A,7.506347187394463e-05,False,True,0.712830292113722,0.0011657389743494,83,0.4285491178576796,2,1.959,UBE2L3(1.00);PTEN(0.96),True
POMC,7.505880534399189e-05,False,True,0.5165664808621244,0.0033107707436469,153,0.23246644117845752,1,0.852,STAT3(0.85),True
RPA2,7.503218068736356e-05,False,False,,,99,0.3591388802072131,1,0.773,LIG3(0.77),False
DCTN1,7.500409825185541e-05,False,False,,,95,0.3741204420802548,1,0.801,KIFAP3(0.80),False
DCTN2,7.49930596993507e-05,False,False,,,63,0.5640668455418147,1,0.76,KIFAP3(0.76),False
VIRMA,7.498786160014044e-05,False,False,,,33,1.0767802453891682,1,0.999,CBLL1(1.00),False
RBBP5,7.49545428020185e-05,False,False,3.418629619907066,0.0043721344658784,113,0.3143182270103052,1,0.992,MEN1(0.99),True
H3C7,7.4937960726393e-05,False,False,,,161,0.22055964018514654,2,1.827,SGF29(0.92);CREBBP(0.91),False
DCAF1,7.49377412605206e-05,False,True,2.051115198810848,0.0011657389743494,45,0.7891110683046731,1,0.753,SIRT7(0.75),True
SP1,7.489405163399038e-05,False,True,1.2318247222635677,0.0011657389743494,79,0.44923158616813524,4,3.809,CREBBP(0.99);SMAD3(0.98);STAT3(0.92);HDAC2(0.92),True
TENT4B,7.487013806373165e-05,False,True,1.884936787823413,0.0011657389743494,14,2.5341402587771342,2,1.53,PAPOLA(0.79);TUT1(0.74),True
ALKBH5,7.483542869601673e-05,False,True,1.6546706061740153,0.0011657389743494,29,1.2228109048929132,1,0.763,CBLL1(0.76),True
ANKRD28,7.481990957003872e-05,False,True,0.725071534745446,0.0011657389743494,10,3.5454162348858547,1,0.991,PPP6C(0.99),True
CYC1,7.481833571694035e-05,False,True,3.54483290075752,0.0011657389743494,151,0.23479083816443277,1,0.805,APOBEC3B(0.81),True
MSH3,7.476606114144234e-05,False,False,,,59,0.600485520889557,2,1.483,KDM1A(0.77);RAD50(0.71),False
DNAH5,7.475954388534959e-05,False,False,,,36,0.9840432629308822,0,0.0,,False
FLT3LG,7.475463230317146e-05,False,True,1.3729821627647638,0.0011657389743494,271,0.1307130260633979,2,1.542,STAT3(0.80);PTPRC(0.75),True
POMGNT1,7.475284860303294e-05,False,False,2.514794911527865,0.0011657389743494,31,1.1426575754526835,1,0.986,FKRP(0.99),True
GTF2H1,7.474509248959613e-05,False,False,1.677619147986512,0.0022473347284046,119,0.2976362145136136,2,1.6629999999999998,MED19(0.83);MED24(0.83),True
AXL,7.474259165488108e-05,False,False,0.5962608324043117,0.0011657389743494,32,1.106797640049436,1,0.937,PLCG1(0.94),True
H3C8,7.47309951215833e-05,False,False,,,160,0.22132518342695917,2,1.827,SGF29(0.92);CREBBP(0.91),False
TNFRSF8,7.470638060860216e-05,False,True,0.4192618044426268,0.0011657389743494,42,0.8428658455998147,2,1.572,TNFRSF9(0.84);PTPRC(0.74),True
MRPS10,7.465301705473821e-05,False,False,5.017915354838706,0.0011657389743494,288,0.1228301342415217,2,1.596,SSBP1(0.86);DENR(0.73),True
PRDM1,7.435651300585757e-05,False,False,1.420328688219982,0.0011657389743494,25,1.4093830901182267,4,3.4859999999999998,STAT3(0.94);IRF4(0.94);HDAC2(0.90);IL21R(0.70),True
ITCH,7.423564443157703e-05,False,True,1.0864185122993035,0.0033107707436469,58,0.6065052150059843,2,1.9689999999999999,NUMB(0.99);UBE2L3(0.98),True
EML4,7.421895903574347e-05,False,True,0.3494387890132699,0.0106283819426782,40,0.879234898216935,2,1.645,PLCG1(0.94);STAT3(0.71),True
DDX56,7.415982808212321e-05,False,False,,,125,0.28113100907995925,1,0.762,SIRT7(0.76),False
NNT,7.412142051641492e-05,False,True,2.550561444398141,0.0011657389743494,19,1.8485882276793881,1,0.908,SIRT7(0.91),True
VTI1A,7.412075109453774e-05,False,True,0.3797195837978435,0.0011657389743494,72,0.48781748768968963,0,0.0,,True
H3C11,7.410507007959119e-05,False,False,,,159,0.2208517516221074,2,1.827,SGF29(0.92);CREBBP(0.91),False
EIF1AX,7.404215995421828e-05,False,False,,,160,0.21928511197441172,3,2.213,DENR(0.78);EIF4B(0.74);SSBP1(0.70),False
BHLHE41,7.401380362899084e-05,False,False,1.322065700483087,0.0011657389743494,20,1.7536090493816798,1,0.971,BHLHE40(0.97),True
CASS4,7.393637543880777e-05,False,True,0.7232831661092547,0.0011657389743494,14,2.502535061816675,1,0.812,ZCWPW1(0.81),True
SYNJ1,7.390355537371994e-05,False,True,0.2525365259566001,0.0401148945572386,75,0.4669325166585458,2,1.63,PTEN(0.93);PLCG1(0.70),True
PHB,7.387347308024012e-05,False,False,,,43,0.8140856733442462,1,0.756,TFAM(0.76),False
VDAC1,7.382785456744308e-05,False,True,0.9048656565398332,0.0011657389743494,128,0.2733130247291295,1,0.808,TFAM(0.81),True
PGM2,7.366196990101203e-05,False,True,2.722086733556296,0.0011657389743494,63,0.5540549374173581,1,0.852,MPI(0.85),True
RNF40,7.36576202847449e-05,False,False,,,41,0.8513024377592492,1,0.997,UBE2B(1.00),False
ITGA4,7.365485250673065e-05,False,False,0.5991924605757859,0.0228989447426321,92,0.3793705261830368,2,1.508,PTPRC(0.77);VWF(0.74),True
NFIL3,7.340654442952469e-05,False,True,1.59611801707603,0.0011657389743494,22,1.5811102337897531,1,0.936,BHLHE40(0.94),True
CCR6,7.338562658635216e-05,False,False,2.3455235298106416,0.0011657389743494,96,0.3622345105646753,1,0.778,ICOS(0.78),True
NCF4,7.33142994582087e-05,False,True,0.8539224080267545,0.0011657389743494,36,0.9650198317018549,1,0.817,VAV1(0.82),True
ATP1B2,7.327769664664552e-05,False,False,,,27,1.2860507160362757,1,0.805,ATP2A2(0.81),False
ARID2,7.324756951447219e-05,False,True,2.349904056437396,0.0011657389743494,67,0.51804616850937,1,0.911,BCL11B(0.91),True
EPS15,7.322183741071538e-05,False,True,0.5243985878855355,0.0011657389743494,80,0.4337112484430199,2,1.774,NUMB(0.99);WAS(0.78),True
IL6ST,7.316995556742619e-05,False,True,0.6089157182583094,0.0022473347284046,56,0.6191484847353673,2,1.758,STAT3(0.99);IL12RB2(0.77),True
DDB2,7.309585228153456e-05,False,True,1.488372942590388,0.0011657389743494,99,0.34987071274876735,0,0.0,,True
ATRX,7.308752081126696e-05,False,True,2.639851855421689,0.0011657389743494,101,0.3429034912042273,2,1.6400000000000001,MEN1(0.86);PTEN(0.78),True
NADK2,7.302603196659857e-05,False,True,6.427602852681716,0.0011657389743494,17,2.035536206334847,1,0.9,SIRT7(0.90),True
CEBPA,7.298064244428115e-05,False,True,2.150776943581512,0.0011657389743494,84,0.41169770510294124,4,3.184,SMAD3(0.88);STAT3(0.88);GATA3(0.72);CREBBP(0.71),True
GTF2F2,7.28933030794125e-05,False,False,,,109,0.3168919320844992,3,2.396,MED19(0.84);MED24(0.84);ELOB(0.71),False
XRCC4,7.288752721636834e-05,False,False,3.588155480984341,0.0011657389743494,59,0.585398027910988,2,1.854,LIG3(0.94);KDM1A(0.91),True
STN1,7.284483996746223e-05,False,False,0.9690991161616224,0.0085648446933933,52,0.6638126128265702,1,0.994,MED24(0.99),True
XYLT2,7.28435850379053e-05,False,True,1.7578997819749205,0.0011657389743494,8,4.314707650757725,0,0.0,,True
U2AF2,7.279761336120601e-05,False,False,,,152,0.22694655965355975,2,1.934,PAPOLA(0.97);KHDRBS1(0.96),False
CAMK2B,7.27767898513318e-05,False,False,,,81,0.4257532054191615,2,1.822,PLCG1(0.91);CREBBP(0.91),False
UBTF,7.270915606417242e-05,False,True,2.275622916529265,0.0011657389743494,30,1.1484653564189582,1,0.972,SIRT7(0.97),True
NOS3,7.26017321663762e-05,False,True,0.9489165409413048,0.0011657389743494,75,0.45870742405812037,2,1.727,PLCG1(0.92);VWF(0.81),True
PFKFB1,7.258766212674047e-05,False,True,0.720250013209558,0.0022473347284046,28,1.2284424848349014,1,0.917,MPI(0.92),True
PIAS1,7.257126244031554e-05,False,False,1.1813166606434606,0.0239136659518825,36,0.9552394005546645,3,2.707,UBE2I(1.00);STAT3(0.95);STAT6(0.76),True
RPS25,7.240414642330331e-05,False,False,2.1222363246259377,0.0022473347284046,263,0.1304541019929525,2,1.737,DENR(0.97);EIF4B(0.76),True
RBPJ,7.23630792423509e-05,False,True,1.185415406867719,0.0011657389743494,70,0.48985669613972,5,4.237,HDAC2(0.97);CREBBP(0.94);SMAD3(0.80);HDAC3(0.78);KDM1A(0.75),True
KIF11,7.231079469927288e-05,False,False,,,142,0.24130417729716513,1,0.791,KIFAP3(0.79),False
DIS3L2,7.230201012721837e-05,False,True,1.2099965068747665,0.0011657389743494,20,1.713051525944185,2,1.681,PNPT1(0.86);TUT1(0.82),True
PHYH,7.223077521654964e-05,False,True,2.24509494611668,0.0011657389743494,17,2.0133691261243656,1,0.824,PEX6(0.82),True
IL27RA,7.222737882076483e-05,False,False,0.7348907447318069,0.2083781780724781,44,0.7778560392729006,2,1.866,IL12RB2(0.99);STAT3(0.87),False
ATG16L2,7.21941557928116e-05,False,False,3.42279096886044,0.0011657389743494,12,2.850826888665142,1,0.961,RB1CC1(0.96),True
GOSR1,7.218408333216056e-05,False,True,0.8800641137612288,0.0011657389743494,64,0.534455464496525,0,0.0,,True
POLA1,7.215402769700607e-05,False,False,,,81,0.42210996993213945,1,0.929,POLG(0.93),False
PLCB4,7.207211294868134e-05,False,False,,,65,0.5254167914132637,2,1.646,PTEN(0.92);PLCG1(0.73),False
RPS19,7.197631640590605e-05,False,False,9.585573418847568,0.0011657389743494,329,0.10366777292432414,1,0.963,DENR(0.96),True
CFL2,7.197475365365028e-05,False,False,0.0482876101587308,0.376810349797545,57,0.598350118707346,1,0.883,WAS(0.88),False
FANCM,7.19294784969533e-05,False,True,2.608650960276769,0.0011657389743494,113,0.30163276708465747,1,0.814,ATAD5(0.81),True
PTPA,7.192920526098663e-05,False,True,1.8512854063726465,0.0011657389743494,32,1.0651366626553476,2,1.548,PPP6C(0.79);PPP3R1(0.76),True
IGHV3-16,7.185219621551639e-05,False,False,,,128,0.2659990757709734,0,0.0,,False
ARNTL2,7.184252032931094e-05,False,True,0.77469082125603,0.0011657389743494,15,2.2695531122164856,1,0.711,AHR(0.71),True
IGLL5,7.183518942059102e-05,False,False,7.2065814494815825,0.0011657389743494,74,0.4599976062005576,1,0.902,TNFRSF9(0.90),True
PPP3R2,7.179933300146044e-05,False,False,,,25,1.3609132774428818,2,1.8439999999999999,PPP3R1(0.94);PLCG1(0.90),False
MED12L,7.175800454991958e-05,False,False,,,30,1.1334416012008297,3,2.86,CCNC(1.00);MED19(0.98);MED24(0.89),False
VMP1,7.169812575525886e-05,False,False,,,11,3.0886248973079056,2,1.45,PIK3R4(0.74);RB1CC1(0.71),False
ATP12A,7.158133746881479e-05,False,False,,,42,0.807607918404109,1,0.786,ATP2A2(0.79),False
SUPT5H,7.15580265403489e-05,False,False,,,135,0.2511739737511832,2,1.8290000000000002,INTS6(0.93);ELOB(0.90),False
RFC1,7.154903135284357e-05,False,False,3.3255755712115587,0.0011657389743494,37,0.9163303782934716,2,1.7599999999999998,ATAD5(0.94);RAD50(0.81),True
FADD,7.15155272318936e-05,False,False,,,72,0.47067149630701527,1,0.968,MLKL(0.97),False
FXYD1,7.146366421336927e-05,False,True,1.2473020086184334,0.0011657389743494,23,1.472337909745529,1,0.812,ATP2A2(0.81),True
SIRPA,7.14130903231886e-05,False,False,0.6167490782840801,0.0011657389743494,37,0.9145893778525986,2,1.7069999999999999,SYK(0.94);PTPRC(0.77),True
ALYREF,7.13451466260009e-05,False,False,,,173,0.19541971780460568,1,0.929,POLDIP3(0.93),False
RPS2,7.132897033348674e-05,False,False,2.617359494207051,0.0054236631035567,365,0.0926025914581535,1,0.925,DENR(0.93),True
ARPC3,7.126750741778624e-05,False,True,2.712792776609696,0.0011657389743494,39,0.8659184888459535,2,1.9969999999999999,ARPC2(1.00);WAS(1.00),True
VCAM1,7.119475753929842e-05,False,False,,,92,0.3666994326909994,3,2.5069999999999997,VWF(0.86);PTPRC(0.83);STAT3(0.82),False
PPP6R3,7.118284410416028e-05,False,True,0.7874350055741317,0.0011657389743494,8,4.216337813399674,1,0.999,PPP6C(1.00),True
YWHAE,7.116662407062813e-05,False,True,1.8155605080124249,0.0011657389743494,86,0.39212809862916104,0,0.0,,True
PFKFB3,7.115549106290568e-05,False,True,1.4099015607580867,0.0011657389743494,30,1.1239246998356163,1,0.91,MPI(0.91),True
LILRA4,7.113440884222867e-05,False,False,,,10,3.3707750973978476,2,1.853,SYK(0.94);CD247(0.91),False
RPS16,7.111479195642353e-05,False,False,0.5989523237179455,0.1675184305229346,366,0.09207228228543948,1,0.911,DENR(0.91),False
PPP4R2,7.10886590353332e-05,False,True,1.720139856061401,0.0011657389743494,30,1.1228690656827665,2,1.669,PPP3R1(0.90);PPP6C(0.77),True
ATP1B3,7.101061898381865e-05,False,False,6.668544975604689,0.0011657389743494,26,1.2941958427566271,1,0.821,ATP2A2(0.82),True
FBP2,7.100152150247565e-05,False,False,,,28,1.201599320684397,1,0.914,MPI(0.91),False
PAX6,7.095668301169908e-05,False,False,1.4967907603820692,0.0011657389743494,63,0.5337068859035513,3,2.365,CREBBP(0.85);SMAD3(0.80);BCL11B(0.71),True
KLC1,7.0951471038116e-05,False,True,2.1957465552252984,0.0011657389743494,47,0.7153417886408862,1,0.863,KIFAP3(0.86),True
SMARCD3,7.094737043011742e-05,False,False,48.975408892668014,0.0011657389743494,44,0.7640709307276237,1,0.919,BCL11B(0.92),True
AKT3,7.091984663772487e-05,False,True,1.8272115942028933,0.0011657389743494,96,0.35006331799741985,1,0.825,PTEN(0.82),True
PUDP,7.090433253890426e-05,False,False,,,17,1.9763957068755984,1,0.858,MPI(0.86),False
PAK2,7.087379865811097e-05,False,True,2.684083564352221,0.0011657389743494,36,0.9328960620036796,1,0.748,VAV1(0.75),True
ARID1B,7.081508558661233e-05,False,True,0.6309446674098851,0.0011657389743494,41,0.8184496696602955,1,0.966,BCL11B(0.97),True
RPL13A,7.077417979208874e-05,False,False,,,302,0.11104984382873896,1,0.836,EIF4B(0.84),False
BRMS1,7.077049233704003e-05,False,True,1.3746247863247802,0.0011657389743494,22,1.5243320681286268,2,1.887,SINHCAF(0.96);HDAC2(0.93),True
PIP4K2B,7.076145360626385e-05,False,False,1.8326930814911504,0.0011657389743494,47,0.7134260086354083,2,1.67,PTEN(0.92);PLCG1(0.75),True
GTF2H4,7.075998560807214e-05,False,False,,,112,0.2993779176807238,2,1.6469999999999998,MED19(0.82);MED24(0.82),False
MLST8,7.06446230282582e-05,False,True,4.595037819401888,0.0011657389743494,46,0.727731762351531,1,0.74,RB1CC1(0.74),True
PIP4K2C,7.056249145618302e-05,False,True,1.6651507872516689,0.0011657389743494,50,0.6687348440285377,2,1.631,PTEN(0.92);PLCG1(0.71),True
ABCG5,7.055031065027603e-05,False,False,,,34,0.9832638295511706,1,0.747,ATP2A2(0.75),False
LMNA,7.048026021068486e-05,False,True,3.6477956743869626,0.0011657389743494,49,0.6815872674170435,0,0.0,,True
G6PD,7.03430786461159e-05,False,True,6.727282390827746,0.0011657389743494,71,0.469475651369697,1,0.802,MPI(0.80),True
BBOX1,7.031766163703727e-05,False,False,,,51,0.6533475910456172,0,0.0,,False
SNAI2,7.027784501828159e-05,False,False,1.9741412467353785,0.0011657389743494,43,0.7744618521014631,3,2.687,KDM1A(0.97);VIM(0.89);HDAC2(0.83),True
ASPM,7.027327650643642e-05,False,True,0.8099309550352984,0.0011657389743494,103,0.3232980078188346,1,0.742,ZCWPW1(0.74),True
CXCL10,7.022615229206267e-05,False,True,1.4983627798169863,0.0011657389743494,142,0.23434763750082266,1,0.82,STAT3(0.82),True
SAP30L,7.022603018931599e-05,False,True,1.1804346346046517,0.0011657389743494,22,1.5126048484322396,2,1.903,SINHCAF(0.96);HDAC2(0.94),True
BCAR1,7.02234536931487e-05,False,False,,,74,0.4496768346896681,1,0.735,WAS(0.73),False
INPP5F,7.004150269689525e-05,False,True,2.797749312523223,0.0011657389743494,43,0.7718573597197856,2,1.8130000000000002,PTEN(0.91);PLCG1(0.90),True
DHDDS,7.002910030823694e-05,False,False,,,20,1.6591994736030578,1,0.774,DOLPP1(0.77),False
TPI1,7.000874969039628e-05,False,False,6.254372042295174,0.0011657389743494,78,0.4253121298498869,1,0.708,MPI(0.71),True
GTF2H3,6.99826087298252e-05,False,False,0.3551631401137953,0.2742377622377622,112,0.29608891939924076,2,1.658,MED19(0.83);MED24(0.83),False
UQCRFS1,6.993808134217997e-05,False,False,8.427808138033349,0.0011657389743494,154,0.21520038457665844,1,0.762,APOBEC3B(0.76),True
YAP1,6.989145630198478e-05,False,False,,,101,0.3279085691411733,2,1.783,SMAD3(0.96);STAT3(0.82),False
SLA2,6.988176324629091e-05,False,True,1.8496077894545595,0.0011657389743494,10,3.311417233188741,1,0.702,ZAP70(0.70),True
MNAT1,6.987956896181093e-05,False,False,,,115,0.28794028302820635,2,1.69,MED19(0.85);MED24(0.84),False
RNF5,6.970949654572165e-05,False,True,2.0875144221627195,0.0011657389743494,27,1.2234274827094689,1,0.708,SYVN1(0.71),True
RPS14,6.96280770249417e-05,False,False,,,341,0.09675648263647764,1,0.91,DENR(0.91),False
ABCA7,6.961912382601373e-05,False,True,1.9045178824419864,0.0011657389743494,21,1.5709389531521365,1,0.764,ZCWPW1(0.76),True
KIF3B,6.960273243384262e-05,False,False,1.92241883393708,0.0011657389743494,19,1.735892146900035,1,0.999,KIFAP3(1.00),True
EPO,6.960118559634091e-05,False,False,,,66,0.49971542131336516,1,0.853,ARNT(0.85),False
ARRB2,6.959959033076877e-05,False,False,,,140,0.2355747276724149,0,0.0,,False
GNPDA2,6.956561101610069e-05,False,True,0.7818954417048118,0.0022473347284046,24,1.3735150181703946,1,0.935,MPI(0.94),True
MKNK1,6.954611714076112e-05,False,True,2.9448347857661616,0.0011657389743494,16,2.0596951917700665,1,0.912,EIF4G2(0.91),True
SLN,6.951125671783067e-05,False,False,,,18,1.8299224504617357,1,0.975,ATP2A2(0.97),False
NNMT,6.950775907688248e-05,False,False,1.9099993870012568,0.0011657389743494,17,1.9374674538924432,1,0.91,SIRT7(0.91),True
PPP6R2,6.949519438543415e-05,False,True,1.1083537770294285,0.0011657389743494,9,3.658999201275759,1,0.998,PPP6C(1.00),True
BRMS1L,6.947403831255047e-05,False,True,2.7754349874955158,0.0011657389743494,20,1.6460483897392584,2,1.88,SINHCAF(0.95);HDAC2(0.93),True
TWIST1,6.942723555014853e-05,False,True,1.1270793756967663,0.0011657389743494,42,0.7833045199474615,3,2.499,STAT3(0.88);VIM(0.86);PTEN(0.76),True
PFKFB2,6.939890403833431e-05,False,True,0.3215675336519581,0.0106283819426782,26,1.2648217179848114,1,0.91,MPI(0.91),True
IRF3,6.939123235747754e-05,False,True,0.523005253958388,0.0033107707436469,102,0.322369895734454,2,1.7029999999999998,CREBBP(1.00);CALCOCO2(0.70),True
NFKBIB,6.937722018583447e-05,False,True,1.2614102645467185,0.0011657389743494,28,1.1741103413306972,2,1.729,NFKB2(0.98);BCL10(0.75),True
HDAC8,6.937704188871355e-05,False,True,2.0424630644085227,0.0011657389743494,69,0.4764493488316783,4,3.11,NIPBL(0.88);SMAD3(0.80);CREBBP(0.72);STAT3(0.71),True
HNRNPA2B1,6.934764969637072e-05,False,True,2.6654779077469968,0.0011657389743494,120,0.2738423107093519,1,0.904,KHDRBS1(0.90),True
NCOA3,6.93329569435923e-05,False,True,1.11343463667518,0.0011657389743494,79,0.4158748731302614,2,1.7469999999999999,CREBBP(1.00);GATA3(0.75),True
MAVS,6.927848487260022e-05,False,True,0.7324333704942418,0.0011657389743494,92,0.35682937871446024,1,0.798,CALCOCO2(0.80),True
TAB2,6.927477487993482e-05,False,True,2.0676496940605986,0.0011657389743494,65,0.5050237665323987,1,0.802,BCL10(0.80),True
COX5A,6.925823511122989e-05,False,False,2.8822351992143567,0.0011657389743494,133,0.24675719766772478,1,0.82,APOBEC3B(0.82),True
SCARB1,6.925691186957231e-05,False,True,1.2583178000743231,0.0011657389743494,100,0.32818080258515536,1,0.746,PTPRC(0.75),True
PHF12,6.92451103454348e-05,False,True,2.914032885906046,0.0011657389743494,24,1.3671869995119887,2,1.893,HDAC2(0.98);SINHCAF(0.91),True
REV3L,6.915086969271592e-05,False,True,1.210065899162494,0.0011657389743494,55,0.595778747501643,1,0.94,POLG(0.94),True
ACTR3,6.90006272974215e-05,False,True,3.1166085169062967,0.0011657389743494,43,0.760386912817585,2,1.995,ARPC2(1.00);WAS(1.00),True
TTK,6.897235535809956e-05,False,False,,,102,0.32042392460773583,1,0.739,ZCWPW1(0.74),False
H2BC3,6.895828684998006e-05,False,False,,,121,0.2700543289812525,3,2.32,HDAC2(0.82);CREBBP(0.78);HDAC3(0.72),False
RXYLT1,6.894097372545912e-05,False,True,1.0039979189892208,0.0011657389743494,18,1.81490943386367,1,0.991,FKRP(0.99),True
RAD21,6.876808502043266e-05,False,True,2.3137173245990468,0.0011657389743494,72,0.45258951066364195,2,1.8,NIPBL(1.00);JUND(0.80),True
SPRYD3,6.857383256563054e-05,False,True,0.8216482638654838,0.0011657389743494,5,6.498879259909938,1,0.802,ARMC8(0.80),True
DERL3,6.855313598996565e-05,False,True,3.648620722798917,0.0011657389743494,25,1.2993835608082047,1,0.97,SYVN1(0.97),True
MFN2,6.85278244919189e-05,False,False,9.770261654183876,0.0011657389743494,66,0.49200901384455586,2,1.62,TFAM(0.81);DENR(0.81),True
FAS,6.851574816396426e-05,False,True,1.3378015746773428,0.0011657389743494,48,0.6763931755203355,2,1.451,PTPRC(0.74);ICOS(0.71),True
LIG1,6.850164779435315e-05,False,False,,,64,0.5071904816223779,1,0.785,LIG3(0.79),False
KIF17,6.847743387614216e-05,False,False,,,27,1.2018043265388416,2,1.774,CASK(0.92);KIFAP3(0.85),False
TIGAR,6.839149450089735e-05,False,True,1.325808442419806,0.0011657389743494,21,1.5432377897235818,1,0.906,MPI(0.91),True
IFNA2,6.826984502876999e-05,False,False,,,79,0.4094980856371259,1,0.788,IL12RB2(0.79),False
POLB,6.823909550343076e-05,False,True,0.8500541062801972,0.0011657389743494,31,1.0430896062985708,1,0.999,LIG3(1.00),True
DERL1,6.822315347916136e-05,False,True,0.6147529914529812,0.0011657389743494,44,0.7347323524462591,1,0.999,SYVN1(1.00),True
ORC5,6.814944396191853e-05,False,False,,,45,0.7176287892398825,1,0.782,ICK(0.78),False
RINT1,6.814042378509367e-05,False,False,,,22,1.467682782491113,1,0.841,RAD50(0.84),False
DDX3X,6.802913296362998e-05,False,True,2.0308448624593467,0.0011657389743494,73,0.4415929444677494,1,0.773,EIF4G2(0.77),True
DMD,6.801731011509408e-05,False,True,2.70119267826653,0.0011657389743494,64,0.5036044151740388,1,0.804,FKRP(0.80),True
PEMT,6.795474367383532e-05,False,True,1.4217729592597124,0.0011657389743494,25,1.2880413934913442,1,0.736,PCYT2(0.74),True
SELENOS,6.794787726272956e-05,False,True,0.5149644000950673,0.0011657389743494,61,0.5278324773724103,2,1.745,SYVN1(0.97);TXNRD1(0.77),True
GARS1,6.791245525523451e-05,False,False,,,45,0.7151332454943428,1,0.729,POLG(0.73),False
DNMT3A,6.789153950794437e-05,False,True,0.6505627176094748,0.007523139012981,97,0.3316606691879847,2,1.721,HDAC2(0.97);KDM1A(0.75),True
PVR,6.786563273437537e-05,False,True,1.815476774433293,0.0011657389743494,30,1.0719602909170372,1,0.762,ICOS(0.76),True
ABI1,6.775698535569583e-05,False,True,1.4757525279157164,0.0011657389743494,43,0.7466819786197681,2,1.709,WAS(0.89);ARPC2(0.81),True
RPS13,6.762052283068086e-05,False,False,,,328,0.0976910394772757,1,0.922,DENR(0.92),False
PFKFB4,6.761724594044723e-05,False,True,2.248605301204826,0.0011657389743494,24,1.3350461733891803,1,0.913,MPI(0.91),True
YKT6,6.753399882961977e-05,False,False,,,72,0.44446750951949476,0,0.0,,False
GTF2H2,6.74960264440384e-05,False,False,,,104,0.30753526048819263,2,1.67,MED24(0.85);MED19(0.82),False
SPATA2L,6.743621898539162e-05,False,True,0.8127968066647,0.0011657389743494,6,5.325887788069612,1,0.921,SPATA2(0.92),True
OS9,6.74229833738316e-05,False,True,2.6144728263470256,0.0011657389743494,47,0.6797671255643372,1,0.999,SYVN1(1.00),True
SMURF1,6.741938013113185e-05,False,True,1.1662730583426253,0.0011657389743494,49,0.6519866830395539,2,1.91,UBE2L3(0.96);SMAD3(0.95),True
PRPF4,6.737385205700588e-05,False,False,,,72,0.4434135213296223,1,0.866,TUT1(0.87),False
IL3RA,6.7348224876344e-05,False,False,2.41297706577474,0.0011657389743494,69,0.4625163744913677,1,0.749,PTPRC(0.75),True
RYR1,6.733086430067589e-05,False,True,3.41239246647649,0.0011657389743494,72,0.44313060218775385,1,0.801,ATP2A2(0.80),True
KANSL3,6.724654699139818e-05,False,False,,,34,0.9372190810983513,2,1.548,MSL1(0.81);BRD8(0.74),False
TBR1,6.723298203233105e-05,False,False,1.4324157829903896,0.0011657389743494,27,1.1799637357718662,2,1.811,CASK(0.93);BCL11B(0.88),True
KANSL2,6.72113485017829e-05,False,False,,,34,0.9367285176780836,2,1.551,MSL1(0.82);BRD8(0.73),False
FERMT2,6.717100209371988e-05,False,False,0.2744093568934218,0.0290040844840953,22,1.4468023205513683,1,0.764,ZCWPW1(0.76),True
CSF3R,6.713479854699976e-05,False,False,2.4548090672612304,0.0011657389743494,71,0.4480633188659339,2,1.681,STAT3(0.91);SYK(0.77),True
RPS28,6.713334209645114e-05,False,False,,,322,0.09879442697460974,1,0.963,DENR(0.96),False
RPS3A,6.7109314604977e-05,False,False,,,331,0.09607377588735468,1,0.962,DENR(0.96),False
WIPF1,6.708648031632614e-05,False,True,0.9087524584216524,0.0011657389743494,36,0.8830444322970641,2,1.714,WAS(1.00);ARPC2(0.71),True
XIAP,6.705100518805876e-05,False,False,0.6575849005726582,0.0218959797388486,87,0.36520447492429337,1,0.921,PTEN(0.92),True
EGR1,6.69844912611817e-05,False,True,0.3291500954749011,0.0043721344658784,59,0.5379876445597213,5,4.046,JUND(0.96);CREBBP(0.83);PTEN(0.79);STAT3(0.76);HDAC2(0.70),True
GTF2H5,6.6976146950263e-05,False,True,5.275232181345217,0.0011657389743494,105,0.30226016184620597,2,1.639,MED19(0.83);MED24(0.81),True
BRD9,6.696713231679485e-05,False,False,1.989078925901076,0.0011657389743494,35,0.9066584377038973,1,0.95,BCL11B(0.95),True
FGF2,6.695515215500202e-05,False,True,1.221089664046687,0.0011657389743494,144,0.2203289472233976,1,0.835,STAT3(0.83),True
GTF2E1,6.690851141768247e-05,False,False,4.388677161513698,0.0011657389743494,107,0.29631090860171044,2,1.669,MED24(0.86);MED19(0.81),True
VASP,6.682738373428318e-05,False,True,1.1879192998485593,0.0011657389743494,80,0.39583530070409284,1,0.949,WAS(0.95),True
BET1,6.6758795549586e-05,False,False,,,68,0.46521063028127685,0,0.0,,False
NOTCH3,6.674161367989167e-05,False,False,,,54,0.5856700195991382,1,0.961,NUMB(0.96),False
AIPL1,6.671015309626933e-05,False,False,,,33,0.9579173680666117,1,0.856,AHR(0.86),False
